년,월,일,설비용량(MW),공급능력(MW),최대전력(MW),공급예비력(MW),공급예비율(%),최대전력기준일시
2012,08,26,81552,76491,58068,18423,31.7,2012/08/26(21:00)
2012,08,25,81552,75261,60599,14662,24.2,2012/08/25(15:00)
2012,08,24,81552,76974,63708,13266,20.8,2012/08/24(15:00)
2012,08,23,81552,76985,64960,12025,18.5,2012/08/23(15:00)
2012,08,22,81552,77145,66037,11108,16.8,2012/08/22(11:00)
2012,08,21,81552,76855,70992,5863,8.3,2012/08/21(15:00)
2012,08,20,81552,76651,71059,5592,7.9,2012/08/20(15:00)
2012,08,19,81552,76612,59360,17252,29.1,2012/08/19(21:00)
2012,08,18,81552,76976,63768,13208,20.7,2012/08/18(12:00)
2012,08,17,81552,77897,71135,6762,9.5,2012/08/17(15:00)
2012,08,16,81552,77836,69481,8355,12,2012/08/16(15:00)
2012,08,15,81552,77711,62387,15324,24.6,2012/08/15(12:00)
2012,08,14,81552,77574,69018,8556,12.4,2012/08/14(15:00)
2012,08,13,81552,77637,69090,8547,12.4,2012/08/13(15:00)
2012,08,12,81552,77839,57960,19879,34.3,2012/08/12(21:00)
2012,08,11,81552,76149,63524,12625,19.9,2012/08/11(15:00)
2012,08,10,81552,77039,70288,6751,9.6,2012/08/10(12:00)
2012,08,09,81552,77093,72940,4153,5.7,2012/08/09(15:00)
2012,08,08,81552,76698,72497,4201,5.8,2012/08/08(15:00)
2012,08,07,81552,76904,73653,3251,4.4,2012/08/07(15:00)
2012,08,06,81552,77082,74291,2791,3.8,2012/08/06(15:00)
2012,08,05,81552,75498,63236,12262,19.4,2012/08/05(21:00)
2012,08,04,81552,73708,62279,11429,18.4,2012/08/04(21:00)
2012,08,03,81552,74686,66851,7835,11.7,2012/08/03(15:00)
2012,08,02,81552,75004,67314,7690,11.4,2012/08/02(15:00)
2012,08,01,81552,75173,68525,6648,9.7,2012/08/01(15:00)
2012,07,31,80552,75927,70763,5164,7.3,2012/07/31(15:00)
2012,07,30,80552,76478,69856,6622,9.5,2012/07/30(15:00)
2012,07,29,80552,75769,60779,14990,24.7,2012/07/29(21:00)
2012,07,28,80552,74416,64680,9736,15.1,2012/07/28(15:00)
2012,07,27,80552,77563,72704,4859,6.7,2012/07/27(12:00)
2012,07,26,80552,77179,72630,4549,6.3,2012/07/26(15:00)
2012,07,25,80552,76906,72784,4122,5.7,2012/07/25(15:00)
